City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
273,Lincoln,US,2022-07-22 09:10:32,40.8,-96.667,76.12,66,0,8.05
274,Port-Gentil,GA,2022-07-22 09:13:51,-0.7193,8.7815,78.76,78,40,12.66
275,San Dionisio Del Mar,MX,2022-07-22 09:13:51,16.3333,-94.75,78.82,84,100,6.42
276,San Cristobal,VE,2022-07-22 09:10:01,7.7669,-72.225,62.53,91,99,3.29
277,Tapes,BR,2022-07-22 09:13:51,-30.6733,-51.3958,59.67,98,81,4.52
278,Bereda,ES,2022-07-22 09:13:52,43.2686,-7.5406,64.42,97,100,5.68
279,Cabo San Lucas,MX,2022-07-22 09:10:08,22.8909,-109.9124,85.6,74,0,13.8
280,Namibe,AO,2022-07-22 09:13:52,-15.1961,12.1522,67.91,71,12,4.72
281,Magadan,RU,2022-07-22 09:13:53,59.5667,150.8,69.53,76,73,2.82
282,Hay River,CA,2022-07-22 09:13:53,60.8156,-115.7999,49.12,92,78,3.8
283,Touros,BR,2022-07-22 09:13:53,-5.1989,-35.4608,71.96,92,97,9.71
284,Vengerovo,RU,2022-07-22 09:13:53,55.6848,76.7471,64.65,81,99,10.6
285,Massaguet,TD,2022-07-22 09:09:10,12.4755,15.4365,84.99,60,93,7.54
286,Nanga Eboko,CM,2022-07-22 09:13:54,4.6833,12.3667,72.25,85,100,3.65
287,Makokou,GA,2022-07-22 09:13:54,0.5738,12.8642,80.26,64,74,3.98
288,Christchurch,NZ,2022-07-22 09:12:12,-43.5333,172.6333,43.32,93,100,4.61
289,Mahibadhoo,MV,2022-07-22 09:13:55,3.7833,72.9667,82.11,74,100,13.04
290,Santa Maria,BR,2022-07-22 09:13:55,-29.6842,-53.8069,62.87,91,33,2.04
291,Yuxia,CN,2022-07-22 09:13:55,34.0615,108.6291,72.54,82,99,3.02
292,Raymond Terrace,AU,2022-07-22 09:13:56,-32.75,151.75,63.0,72,40,8.05
293,Nantucket,US,2022-07-22 09:09:47,41.2835,-70.0995,77.05,73,20,8.05
294,Olafsvik,IS,2022-07-22 09:13:56,64.8945,-23.7142,51.84,93,100,6.6
295,Avera,US,2022-07-22 09:13:57,33.194,-82.5271,75.54,96,99,6.69
296,Dongsheng,CN,2022-07-22 09:13:57,39.8161,109.9776,75.61,24,1,12.95
297,Sitka,US,2022-07-22 09:13:57,57.0531,-135.33,53.49,87,100,3.44
298,Ngama,TD,2022-07-22 09:13:58,11.7833,17.1667,84.85,60,95,7.99
299,Bubaque,GW,2022-07-22 09:13:58,11.2833,-15.8333,78.78,85,100,22.26
300,Bani Walid,LY,2022-07-22 09:13:58,31.7566,13.9942,83.66,37,0,5.7
301,Lasa,IT,2022-07-22 09:13:59,46.6166,10.7002,80.69,53,0,3.98
302,Acatlan,MX,2022-07-22 09:13:59,20.15,-98.45,51.37,83,13,2.71
303,Naryan-Mar,RU,2022-07-22 09:14:00,67.6713,53.087,60.55,43,3,8.32
304,Rawson,AR,2022-07-22 09:10:47,-43.3002,-65.1023,36.68,56,40,8.5
305,Aberystwyth,GB,2022-07-22 09:14:00,52.4155,-4.0829,65.89,95,100,1.68
306,El Tigre,VE,2022-07-22 09:14:00,8.8875,-64.2454,73.17,92,99,10.0
307,Oystese,NO,2022-07-22 09:14:01,60.3882,6.1925,64.51,57,98,3.0
308,Ati,TD,2022-07-22 09:14:01,13.2154,18.3353,84.99,58,100,4.5
309,Danville,US,2022-07-22 09:13:02,36.586,-79.395,74.08,95,20,4.61
310,Dryden,CA,2022-07-22 09:15:02,49.7833,-92.7503,59.29,88,0,4.61
311,Coihueco,CL,2022-07-22 09:11:55,-36.6167,-71.8333,47.14,100,98,0.0
312,Andenes,NO,2022-07-22 09:15:02,69.3143,16.1194,55.92,94,75,8.05
313,Alice Springs,AU,2022-07-22 09:10:11,-23.7,133.8833,71.15,20,0,6.91
314,Zhangye,CN,2022-07-22 09:15:03,38.9342,100.4517,83.89,16,0,3.11
315,Cordoba,AR,2022-07-22 09:12:26,-31.4135,-64.1811,43.65,75,0,6.91
316,Sebina,BW,2022-07-22 09:15:03,-20.8667,27.25,68.63,47,8,13.94
317,Richards Bay,ZA,2022-07-22 09:15:03,-28.783,32.0377,73.49,62,25,3.24
318,Le Port,RE,2022-07-22 09:15:04,-20.9373,55.2919,77.61,59,0,2.64
319,Buraydah,SA,2022-07-22 09:15:04,26.326,43.975,111.65,7,10,7.9
320,Pemangkat,ID,2022-07-22 09:15:05,1.1667,108.9667,85.24,64,100,4.23
321,Geraldton,AU,2022-07-22 09:15:05,-28.7667,114.6,64.81,63,99,4.61
322,Zeya,RU,2022-07-22 09:15:05,53.75,127.2667,78.31,60,97,4.41
323,Roald,NO,2022-07-22 09:15:06,62.5833,6.1333,62.91,94,75,4.61
324,Aswan,EG,2022-07-22 09:15:06,24.0934,32.907,99.64,15,1,14.65
325,Wahiawa,US,2022-07-22 09:15:06,21.5028,-158.0236,75.52,80,75,3.44
326,Vredendal,ZA,2022-07-22 09:15:07,-31.6683,18.5012,65.5,32,84,2.8
327,Kargopol,RU,2022-07-22 09:15:07,61.5071,38.9456,81.28,41,51,7.34
328,Murray Bridge,AU,2022-07-22 09:15:07,-35.1167,139.2667,58.12,63,100,7.14
329,Sisimiut,GL,2022-07-22 09:15:08,66.9395,-53.6735,46.72,87,100,3.58
330,Surgut,RU,2022-07-22 09:15:08,61.25,73.4167,59.18,77,40,11.18
331,Valparaiso,CL,2022-07-22 09:12:02,-33.0393,-71.6273,50.47,89,100,2.3
332,Tutoia,BR,2022-07-22 09:15:08,-2.7619,-42.2744,72.41,90,75,5.53
333,Chisinau,MD,2022-07-22 09:15:09,47.0056,28.8575,84.63,37,0,16.11
334,Doha,QA,2022-07-22 09:11:43,25.2867,51.5333,107.91,56,0,9.22
335,Orocue,CO,2022-07-22 09:15:09,4.7912,-71.3354,69.51,95,60,1.34
336,Ilmajoki,FI,2022-07-22 09:15:09,62.7333,22.5667,68.56,53,75,5.75
337,Vitim,RU,2022-07-22 09:15:10,59.4511,112.5578,80.06,44,100,5.79
338,Abu Kamal,SY,2022-07-22 09:15:10,34.4506,40.9171,97.66,19,0,14.07
339,Los Llanos De Aridane,ES,2022-07-22 09:15:11,28.6585,-17.9182,69.55,73,20,18.41
340,Tavda,RU,2022-07-22 09:15:11,58.0425,65.2726,70.7,49,72,7.02
341,Saint-Leu,RE,2022-07-22 09:15:12,-21.15,55.2833,76.68,60,1,2.84
342,Umea,SE,2022-07-22 09:10:46,63.8284,20.2597,67.93,52,0,12.66
343,Udachnyy,RU,2022-07-22 09:15:12,66.4167,112.4,61.45,82,100,5.5
344,Gold Coast,AU,2022-07-22 09:15:12,-28.0,153.4333,62.24,96,75,14.97
345,Kimbe,PG,2022-07-22 09:15:13,-5.5502,150.1429,78.55,87,79,2.86
346,Wad Madani,SD,2022-07-22 09:15:13,14.4012,33.5199,88.29,46,44,10.67
347,Sungaipenuh,ID,2022-07-22 09:15:13,-2.0833,101.3833,71.73,91,98,0.69
348,Kudahuvadhoo,MV,2022-07-22 09:15:14,2.6708,72.8944,82.15,72,100,12.37
349,Rabo De Peixe,PT,2022-07-22 09:15:14,37.8,-25.5833,70.29,80,20,4.61
350,Thompson,CA,2022-07-22 09:15:15,55.7435,-97.8558,51.96,93,100,9.22
351,Narsaq,GL,2022-07-22 09:15:15,60.9167,-46.05,46.62,64,12,1.72
352,Zhigansk,RU,2022-07-22 09:15:15,66.7697,123.3711,58.37,93,100,16.08
353,East London,ZA,2022-07-22 09:13:58,-33.0153,27.9116,72.91,33,19,3.91
354,Kruisfontein,ZA,2022-07-22 09:12:23,-34.0033,24.7314,67.89,35,15,8.5
355,Rocha,UY,2022-07-22 09:10:26,-34.4833,-54.3333,45.77,95,70,1.79
356,Mountain Home,US,2022-07-22 09:15:53,43.133,-115.6912,63.88,34,0,5.75
357,Bosobolo,CD,2022-07-22 09:16:16,4.1833,19.9,71.37,98,100,1.59
358,Pangnirtung,CA,2022-07-22 09:16:16,66.1451,-65.7125,45.3,77,33,5.08
359,Wexford,IE,2022-07-22 09:16:17,52.3342,-6.4575,65.21,68,18,3.42
360,Opuwo,NA,2022-07-22 09:16:17,-18.0607,13.84,73.04,21,0,11.7
361,Aklavik,CA,2022-07-22 09:16:18,68.2191,-135.0107,59.23,71,100,6.33
362,La Paz,BO,2022-07-22 09:14:33,-16.5,-68.15,24.78,49,0,3.44
363,Codrington,AU,2022-07-22 09:16:18,-38.2667,141.9667,54.19,71,100,10.63
364,Eyl,SO,2022-07-22 09:16:18,7.9803,49.8164,90.68,43,82,27.81
365,Nemuro,JP,2022-07-22 09:16:19,43.3236,145.575,61.86,86,100,4.38
366,Bogovarovo,RU,2022-07-22 09:16:19,58.9785,47.0246,78.01,49,5,6.71
367,Kautokeino,NO,2022-07-22 09:16:20,69.0125,23.0412,58.64,66,59,1.25
368,Bima,ID,2022-07-22 09:16:20,-8.4667,118.7167,85.32,53,92,7.25
369,San Jose,US,2022-07-22 09:12:49,37.3394,-121.895,61.84,84,0,4.61
370,Kutum,SD,2022-07-22 09:12:26,14.2,24.6667,83.82,34,22,7.9
371,Chinhoyi,ZW,2022-07-22 09:16:21,-17.3667,30.2,71.82,36,40,8.97
372,Myrtle Beach,US,2022-07-22 09:16:21,33.6891,-78.8867,82.45,83,0,9.22
373,Gondar,ET,2022-07-22 09:16:21,12.6,37.4667,70.2,61,7,0.81
374,Pisco,PE,2022-07-22 09:16:22,-13.7,-76.2167,53.65,82,0,4.61
375,El Alto,PE,2022-07-22 09:16:22,-4.2714,-81.2147,61.11,86,20,5.26
376,Tucuma,BR,2022-07-22 09:16:22,-0.1833,-50.05,74.17,90,20,3.33
377,San Rafael,AR,2022-07-22 09:16:23,-34.6177,-68.3301,48.16,43,74,6.82
378,General Salgado,BR,2022-07-22 09:16:23,-20.6483,-50.3606,60.94,55,29,6.87
379,Petropavlovsk-Kamchatskiy,RU,2022-07-22 09:16:24,53.0452,158.6483,57.79,88,75,11.18
380,Berlevag,NO,2022-07-22 09:16:24,70.8578,29.0864,55.2,84,54,19.6
381,Novyy Nekouz,RU,2022-07-22 09:16:24,57.9029,38.07,75.38,44,3,8.05
382,Lebedinyy,RU,2022-07-22 09:16:25,58.5167,125.5167,74.71,66,97,2.59
383,Sibolga,ID,2022-07-22 09:16:25,1.7427,98.7792,83.66,78,97,0.98
384,Chernyshevskiy,RU,2022-07-22 09:16:25,63.0128,112.4714,72.59,46,92,0.58
385,Tura,IN,2022-07-22 09:16:26,25.5198,90.2201,81.66,82,100,2.3
386,Provideniya,RU,2022-07-22 09:16:26,64.3833,-173.3,41.54,78,87,10.02
387,Dargaville,NZ,2022-07-22 09:16:26,-35.9333,173.8833,47.66,91,99,4.18
388,Athabasca,CA,2022-07-22 09:16:27,54.7169,-113.2854,52.21,91,33,8.16
389,Maymyo,MM,2022-07-22 09:16:27,22.0333,96.4667,78.24,78,99,2.08
390,Bathsheba,BB,2022-07-22 09:16:27,13.2167,-59.5167,81.21,87,20,16.11
391,Muli,MV,2022-07-22 09:16:28,2.9167,73.5667,82.47,69,98,16.78
392,Mount Gambier,AU,2022-07-22 09:16:28,-37.8333,140.7667,55.09,70,100,9.57
393,Alofi,NU,2022-07-22 09:16:29,-19.0595,-169.9187,67.89,94,14,2.3
394,Katobu,ID,2022-07-22 09:16:29,-4.9408,122.5276,79.32,74,92,9.1
395,Madingou,CG,2022-07-22 09:16:29,-4.1536,13.55,77.92,61,96,5.5
396,Abalak,RU,2022-07-22 09:16:30,58.1286,68.5944,71.67,35,19,6.93
397,Kpandu,GH,2022-07-22 09:16:30,6.9954,0.2931,75.34,73,93,5.53
398,Natal,BR,2022-07-22 09:16:30,-5.795,-35.2094,73.62,94,75,6.91
399,Barabinsk,RU,2022-07-22 09:16:31,55.3571,78.357,60.73,91,100,11.7
400,Adrar,MR,2022-07-22 09:16:31,20.5022,-10.0711,87.8,44,81,12.08
401,Vestmannaeyjar,IS,2022-07-22 09:16:31,63.4427,-20.2734,50.99,100,100,8.05
402,Copiapo,CL,2022-07-22 09:16:32,-27.3667,-70.3333,49.69,80,30,1.57
403,Kittery,US,2022-07-22 09:17:32,43.0881,-70.7362,72.14,93,20,4.61
404,Igarka,RU,2022-07-22 09:17:32,67.4667,86.5833,73.06,48,96,9.28
405,Grand-Lahou,CI,2022-07-22 09:17:33,5.1367,-5.0242,78.21,68,73,7.34
406,Huatusco,MX,2022-07-22 09:12:57,19.15,-96.95,62.62,76,17,5.39
407,Jardim,BR,2022-07-22 09:17:33,-21.4803,-56.1381,65.44,52,100,1.41
408,Salalah,OM,2022-07-22 09:17:34,17.0151,54.0924,80.69,83,75,12.66
409,Goderich,CA,2022-07-22 09:17:34,43.7501,-81.7165,64.72,88,0,4.61
410,Gomel,BY,2022-07-22 09:17:34,52.4345,30.9754,76.84,53,40,13.42
411,Vila Franca Do Campo,PT,2022-07-22 09:17:35,37.7167,-25.4333,71.2,73,100,2.21
412,Urumqi,CN,2022-07-22 09:17:35,43.801,87.6005,94.15,17,0,11.18
413,Te Anau,NZ,2022-07-22 09:17:35,-45.4167,167.7167,38.17,90,93,2.42
414,Sorland,NO,2022-07-22 09:17:36,67.667,12.6934,51.66,88,100,17.18
415,Mwinilunga,ZM,2022-07-22 09:17:36,-11.7358,24.4293,76.53,32,1,10.45
416,Fort Saint James,CA,2022-07-22 09:17:36,54.4333,-124.25,52.32,73,8,3.49
417,Ulundi,ZA,2022-07-22 09:17:37,-28.3352,31.4162,71.38,46,0,5.93
418,Port Macquarie,AU,2022-07-22 09:17:37,-31.4333,152.9167,56.89,80,89,14.12
419,Bilma,NE,2022-07-22 09:17:37,18.6853,12.9164,98.35,26,76,6.2
420,Samana,DO,2022-07-22 09:17:38,19.2056,-69.3369,78.1,89,96,10.27
421,Pauini,BR,2022-07-22 09:17:38,-7.7136,-66.9764,70.34,77,15,2.19
422,Millinocket,US,2022-07-22 09:17:39,45.6573,-68.7098,68.41,94,0,3.44
423,Smoky Lake,CA,2022-07-22 09:17:39,54.1169,-112.4686,59.16,72,99,5.75
424,Angoche,MZ,2022-07-22 09:17:39,-16.2325,39.9086,80.22,50,3,9.62
425,Korla,CN,2022-07-22 09:17:40,41.7597,86.1469,96.89,14,0,18.07
426,Pangai,TO,2022-07-22 09:17:40,-19.8,-174.35,75.94,78,18,11.1
427,Saint-Joseph,RE,2022-07-22 09:17:40,-21.3667,55.6167,76.21,61,9,9.4
428,Aloleng,PH,2022-07-22 09:17:40,16.1307,119.7824,86.16,73,15,6.24
429,Makakilo City,US,2022-07-22 09:17:41,21.3469,-158.0858,77.32,70,40,14.97
430,Ahuimanu,US,2022-07-22 09:17:41,21.4447,-157.8378,78.51,77,75,14.97
431,Benjamin Constant,BR,2022-07-22 09:17:41,-4.3831,-70.0311,73.53,98,66,2.15
432,Dolzhanskaya,RU,2022-07-22 09:17:42,46.6311,37.8039,73.99,61,9,16.69
433,Abaza,RU,2022-07-22 09:17:42,52.655,90.0928,74.89,50,71,9.95
434,Syamzha,RU,2022-07-22 09:17:43,60.0158,41.0614,80.19,43,8,5.88
435,Edd,ER,2022-07-22 09:16:15,13.9297,41.6925,96.73,39,10,8.03
436,Monrovia,LR,2022-07-22 09:17:43,6.3005,-10.7969,80.37,84,99,9.19
437,Lavrentiya,RU,2022-07-22 09:17:43,65.5833,-171.0,38.98,85,100,13.35
438,Ixtapa,MX,2022-07-22 09:17:44,20.7,-105.2,83.23,94,0,0.0
439,Lake City,US,2022-07-22 09:17:44,30.1897,-82.6393,74.91,100,40,3.44
440,Ureki,GE,2022-07-22 09:17:44,41.9956,41.7786,67.96,73,56,11.32
441,Fukue,JP,2022-07-22 09:17:45,32.6881,128.8419,79.16,73,20,6.91
442,Kolosovka,RU,2022-07-22 09:17:45,56.4678,73.611,68.34,57,94,13.04
443,Kaniama,CD,2022-07-22 09:17:46,-7.5667,24.1833,86.11,28,33,8.03
444,Yellandu,IN,2022-07-22 09:17:46,17.6,80.3333,77.05,93,100,6.2
445,Sarangani,PH,2022-07-22 09:17:47,5.4033,125.4636,83.19,70,74,5.03
446,Tautira,PF,2022-07-22 09:17:47,-17.7333,-149.15,75.78,78,30,13.24
447,Xam Nua,LA,2022-07-22 09:17:47,20.4197,104.0439,74.35,96,58,3.44
448,Mayo,US,2022-07-22 09:23:12,38.8876,-76.5119,78.94,85,0,3.44
449,Aktau,KZ,2022-07-22 09:23:12,43.65,51.2,88.38,43,58,20.29
450,Raudeberg,NO,2022-07-22 09:23:13,61.9875,5.1352,57.87,77,41,19.69
451,San Borja,BO,2022-07-22 09:23:13,-14.8167,-66.85,67.26,82,0,2.24
452,Jiayuguan,CN,2022-07-22 09:23:13,39.8167,98.3,85.57,12,0,8.84
453,Marsabit,KE,2022-07-22 09:23:13,2.3284,37.9899,72.37,42,35,26.17
454,Matagami,CA,2022-07-22 09:23:14,49.7502,-77.6328,55.51,100,20,5.75
455,Mon,IN,2022-07-22 09:23:14,26.75,95.1,84.16,66,97,4.36
456,Gvardeysk,RU,2022-07-22 09:23:15,54.6477,21.0651,75.25,48,42,6.91
457,Qinhuangdao,CN,2022-07-22 09:23:15,39.9317,119.5883,80.31,69,100,7.02
458,Arman,RU,2022-07-22 09:23:15,59.7,150.1667,70.02,73,85,2.33
459,Asau,RO,2022-07-22 09:23:15,46.4333,26.4,81.52,31,0,7.29
460,Kijang,KR,2022-07-22 09:23:16,35.2442,129.2139,82.13,83,99,6.04
461,Mount Isa,AU,2022-07-22 09:23:16,-20.7333,139.5,56.97,26,0,4.61
462,Wilmington,US,2022-07-22 09:21:13,34.2257,-77.9447,81.95,88,20,11.5
463,Vryburg,ZA,2022-07-22 09:23:17,-26.9566,24.7284,64.6,40,29,6.93
464,Chupa,RU,2022-07-22 09:23:17,66.27,33.0549,75.81,59,96,10.29
465,Sept-Iles,CA,2022-07-22 09:23:02,50.2001,-66.3821,59.52,96,100,13.8
466,Nsanje,MW,2022-07-22 09:23:17,-16.92,35.262,82.92,38,1,7.96
467,Sur,OM,2022-07-22 09:23:18,22.5667,59.5289,95.31,52,7,1.16
468,Chicama,PE,2022-07-22 09:23:18,-7.8447,-79.1469,57.74,88,47,2.8
469,San Policarpo,PH,2022-07-22 09:23:18,12.1791,125.5072,83.77,77,42,4.9
470,Broome,US,2022-07-22 09:23:19,42.2506,-75.833,68.38,83,0,6.91
471,Duncan,US,2022-07-22 09:23:19,34.5023,-97.9578,80.49,88,0,4.61
472,Manado,ID,2022-07-22 09:23:19,1.487,124.8455,88.57,62,20,4.61
473,Caravelas,BR,2022-07-22 09:23:19,-17.7125,-39.2481,68.94,90,42,2.35
474,Abeche,TD,2022-07-22 09:23:20,13.8292,20.8324,84.22,52,0,0.0
475,Constitucion,CL,2022-07-22 09:23:20,-35.3333,-72.4167,50.97,80,69,4.97
476,Patacamaya,BO,2022-07-22 09:23:20,-17.2333,-67.9167,37.74,32,0,4.45
477,Ayagoz,KZ,2022-07-22 09:23:21,47.9714,80.4392,87.71,31,46,16.78
478,Wanning,CN,2022-07-22 09:23:21,18.8003,110.3967,86.11,71,13,7.4
479,Muscat,OM,2022-07-22 09:21:26,23.6139,58.5922,91.42,67,8,9.89
480,Hami,CN,2022-07-22 09:23:21,42.8,93.45,95.29,12,0,9.66
481,Petropavlivka,UA,2022-07-22 09:23:22,48.4564,36.4367,74.19,48,60,15.66
482,Tuatapere,NZ,2022-07-22 09:23:22,-46.1333,167.6833,42.08,91,99,2.95
483,Krasnoborsk,RU,2022-07-22 09:23:22,61.5598,45.934,78.42,43,44,7.14
484,Cayenne,GF,2022-07-22 09:22:06,4.9333,-52.3333,76.08,1,0,0.0
485,Haines Junction,CA,2022-07-22 09:18:31,60.7522,-137.5108,46.35,71,100,1.14
486,Leningradskiy,RU,2022-07-22 09:23:23,69.3833,178.4167,33.22,97,100,4.45
487,Dharchula,IN,2022-07-22 09:23:23,29.85,80.5333,80.83,83,87,4.65
488,Rawatsar,IN,2022-07-22 09:23:23,29.2833,74.3833,88.93,63,100,8.46
489,Sobolevo,RU,2022-07-22 09:23:24,54.4299,31.8996,70.9,61,8,11.16
490,Maple Grove,US,2022-07-22 09:19:37,45.0725,-93.4558,74.91,53,0,9.22
491,Progreso,MX,2022-07-22 09:23:24,21.2833,-89.6667,77.11,83,15,8.46
492,Ust-Maya,RU,2022-07-22 09:23:25,60.4167,134.5333,86.16,44,4,2.93
493,Monte Alegre,BR,2022-07-22 09:23:25,-2.0078,-54.0692,72.52,91,15,2.84
494,Yele,CM,2022-07-22 09:23:25,10.7323,13.5891,75.58,69,100,1.74
495,Ambunti,PG,2022-07-22 09:24:25,-4.2365,142.8448,79.09,83,62,2.26
496,Tual,ID,2022-07-22 09:24:26,-5.6667,132.75,78.55,71,88,16.75
497,Ca Mau,VN,2022-07-22 09:24:26,9.1769,105.15,85.93,70,98,2.55
498,Nome,US,2022-07-22 09:24:26,64.5011,-165.4064,46.47,100,100,8.05
499,Kasane,BW,2022-07-22 09:24:27,-17.8167,25.15,73.49,43,0,12.66
500,Kasempa,ZM,2022-07-22 09:24:27,-13.4584,25.8338,75.02,35,32,10.2
501,Glamoc,BA,2022-07-22 09:24:27,44.0458,16.8486,82.6,26,3,3.65
502,San Quintin,MX,2022-07-22 09:24:28,30.4833,-115.95,67.05,88,31,8.01
503,Innisfail,AU,2022-07-22 09:24:28,-17.5333,146.0333,65.95,84,81,3.42
504,Akhmeta,GE,2022-07-22 09:24:28,42.0311,45.2075,79.32,44,58,1.9
505,Hobyo,SO,2022-07-22 09:24:29,5.3505,48.5268,82.53,65,92,26.51
506,Hua Hin,TH,2022-07-22 09:24:29,12.5707,99.9588,86.02,74,40,11.5
507,Waw,SS,2022-07-22 09:24:29,7.7029,27.9953,84.94,59,58,5.03
508,Ngunguru,NZ,2022-07-22 09:24:30,-35.6167,174.5,54.34,70,100,10.33
509,Oranjemund,NA,2022-07-22 09:24:30,-28.55,16.4333,61.59,64,0,8.84
510,Kavaratti,IN,2022-07-22 09:24:30,10.5669,72.642,81.28,79,100,20.98
511,Dzialdowo,PL,2022-07-22 09:24:31,53.2396,20.17,82.76,41,81,8.68
512,Bucerias,MX,2022-07-22 09:24:31,20.75,-105.3333,83.98,94,0,0.0
513,Pascagoula,US,2022-07-22 09:24:31,30.3658,-88.5561,74.12,100,100,3.44
514,Nicoya,CR,2022-07-22 09:20:51,10.1483,-85.452,72.79,95,99,1.45
515,Guozhen,CN,2022-07-22 09:24:32,34.3659,107.359,71.76,80,91,1.77
516,Belmonte,BR,2022-07-22 09:24:32,-15.8631,-38.8828,70.02,86,48,3.02
517,Vayalar,IN,2022-07-22 09:24:32,9.7,76.3333,87.03,79,86,12.55
518,Srednekolymsk,RU,2022-07-22 09:24:32,67.45,153.6833,60.37,39,0,9.57
519,Semey,KZ,2022-07-22 09:24:33,50.4111,80.2275,88.02,23,0,20.13
520,Sao Joao Da Barra,BR,2022-07-22 09:24:33,-21.6403,-41.0511,64.49,90,13,6.24
521,Douentza,ML,2022-07-22 09:24:33,14.9951,-2.9517,85.19,56,99,3.0
522,Montrose,US,2022-07-22 09:22:03,38.4166,-108.2673,60.53,41,3,1.63
523,Anadyr,RU,2022-07-22 09:24:34,64.75,177.4833,50.5,71,40,8.95
524,Waipawa,NZ,2022-07-22 09:24:34,-41.4122,175.5153,41.2,81,34,7.58
525,Penco,CL,2022-07-22 09:24:35,-36.7333,-72.9833,50.85,100,100,2.3
526,Najran,SA,2022-07-22 09:24:35,17.4924,44.1277,101.05,20,14,7.61
527,Kuching,MY,2022-07-22 09:24:35,1.55,110.3333,84.42,79,40,4.61
528,Mozarlandia,BR,2022-07-22 09:24:35,-14.7447,-50.5706,68.63,51,0,5.59
529,Nizhnevartovsk,RU,2022-07-22 09:24:36,60.9344,76.5531,66.22,45,0,7.0
530,Shwebo,MM,2022-07-22 09:24:36,22.5667,95.7,91.72,59,100,4.32
531,Atambua,ID,2022-07-22 09:24:36,-9.1061,124.8925,75.94,61,68,1.88
532,Wuwei,CN,2022-07-22 09:24:37,37.9281,102.6414,81.5,21,0,7.34
533,Novyy Karachay,RU,2022-07-22 09:24:37,43.8208,41.9032,69.87,65,85,8.19
534,San Pedro,PH,2022-07-22 09:20:40,14.35,121.0167,87.35,74,75,5.75
535,Hambantota,LK,2022-07-22 09:24:37,6.1241,81.1185,89.94,66,20,16.11
536,Anguillara Sabazia,IT,2022-07-22 09:24:38,42.0875,12.2767,94.35,23,0,4.14
537,The Valley,AI,2022-07-22 09:24:38,18.217,-63.0578,81.1,74,45,21.54
538,Concepcion Del Oro,MX,2022-07-22 09:24:38,24.6333,-101.4167,61.47,65,82,3.15
539,Garhi Khairo,PK,2022-07-22 09:24:39,28.0606,67.9803,99.09,42,97,7.76
540,Fort Nelson,CA,2022-07-22 09:24:39,58.8053,-122.7002,45.99,93,20,2.3
541,Tiassale,CI,2022-07-22 09:24:39,5.8983,-4.8283,77.43,69,34,3.89
542,Naze,JP,2022-07-22 09:24:40,28.3667,129.4833,81.52,79,60,10.83
543,Kichmengskiy Gorodok,RU,2022-07-22 09:25:40,59.9816,45.7854,79.59,43,38,8.81
544,Panalingaan,PH,2022-07-22 09:25:40,8.7842,117.4231,81.97,82,100,3.11
545,Carpinteria,US,2022-07-22 09:25:41,34.3989,-119.5185,62.69,49,10,2.59
546,Barcelos,PT,2022-07-22 09:25:41,41.5388,-8.6151,64.54,60,66,2.24
